index,triad_id,original_id,critique_id,response_id,issn,original_year,critique_year,response_year,original_is_oa,critique_is_oa,response_is_oa,all_oa,author_jacard,strictly_transitive,multi_issue,distinct_pdf_urls,multi_critique,extended_by,extends
2204,W1997156788_W1556902742_W2122036586,https://openalex.org/W1997156788,https://openalex.org/W1556902742,https://openalex.org/W2122036586,0269-2813,2015,2015,2015,1,1,1,1,0.5,1,1,1.0,,,
2205,W1605330909_W1602053939_W1567651139,https://openalex.org/W1605330909,https://openalex.org/W1602053939,https://openalex.org/W1567651139,0269-2813,2015,2015,2015,1,1,1,1,0.8181818181818182,1,1,1.0,,,
2206,W1919460584_W1749032202_W1493904341,https://openalex.org/W1919460584,https://openalex.org/W1749032202,https://openalex.org/W1493904341,0269-2813,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
2207,W1928201404_W1535538782_W1834854079,https://openalex.org/W1928201404,https://openalex.org/W1535538782,https://openalex.org/W1834854079,0269-2813,2015,2015,2015,1,1,1,1,0.75,1,1,1.0,,,
2208,W1695767610_W1896672903_W1940211467,https://openalex.org/W1695767610,https://openalex.org/W1896672903,https://openalex.org/W1940211467,0269-2813,2015,2015,2015,1,1,1,1,0.5,1,1,1.0,,,
2209,W2066299684_W1924777318_W2122083872,https://openalex.org/W2066299684,https://openalex.org/W1924777318,https://openalex.org/W2122083872,0269-2813,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
2210,W1605330909_W1755965317_W1923348943,https://openalex.org/W1605330909,https://openalex.org/W1755965317,https://openalex.org/W1923348943,0269-2813,2015,2015,2015,1,1,1,1,0.8181818181818182,1,1,1.0,,,
2211,W1759963899_W2130285561_W2109938656,https://openalex.org/W1759963899,https://openalex.org/W2130285561,https://openalex.org/W2109938656,0269-2813,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
2212,W1985424042_W2338092344_W2342069573,https://openalex.org/W1985424042,https://openalex.org/W2338092344,https://openalex.org/W2342069573,0269-2813,2012,2016,2016,1,1,1,1,0.5,1,1,1.0,,,
2213,W2234930305_W2346547111_W2345811617,https://openalex.org/W2234930305,https://openalex.org/W2346547111,https://openalex.org/W2345811617,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2214,W2224201356_W2346850773_W2346701236,https://openalex.org/W2224201356,https://openalex.org/W2346850773,https://openalex.org/W2346701236,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2215,W2224201356_W2345322389_W2346835646,https://openalex.org/W2224201356,https://openalex.org/W2345322389,https://openalex.org/W2346835646,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2216,W2177407638_W2353042870_W2350673415,https://openalex.org/W2177407638,https://openalex.org/W2353042870,https://openalex.org/W2350673415,0269-2813,2015,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2217,W1605315445_W2184367009_W2181760936,https://openalex.org/W1605315445,https://openalex.org/W2184367009,https://openalex.org/W2181760936,0269-2813,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
2218,W2167453362_W2181337131_W2184294087,https://openalex.org/W2167453362,https://openalex.org/W2181337131,https://openalex.org/W2184294087,0269-2813,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
2219,W1943555183_W2265900443_W2258588171,https://openalex.org/W1943555183,https://openalex.org/W2265900443,https://openalex.org/W2258588171,0269-2813,2015,2016,2016,1,1,1,1,0.5,1,1,1.0,,,
2220,W2106191318_W2279178709_W2255539776,https://openalex.org/W2106191318,https://openalex.org/W2279178709,https://openalex.org/W2255539776,0269-2813,2015,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2221,W2143747121_W2323594401_W2313763447,https://openalex.org/W2143747121,https://openalex.org/W2323594401,https://openalex.org/W2313763447,0269-2813,2015,2016,2016,1,1,1,1,0.5,1,1,1.0,,,
2222,W2268910541_W2329352788_W2337245395,https://openalex.org/W2268910541,https://openalex.org/W2329352788,https://openalex.org/W2337245395,0269-2813,2016,2016,2016,1,1,1,1,0.8,1,1,1.0,,,
2223,W2234930305_W2329518271_W2337532152,https://openalex.org/W2234930305,https://openalex.org/W2329518271,https://openalex.org/W2337532152,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2224,W2482166600_W2530546627_W2530616168,https://openalex.org/W2482166600,https://openalex.org/W2530546627,https://openalex.org/W2530616168,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2225,W2229541017_W2432389456_W2440857077,https://openalex.org/W2229541017,https://openalex.org/W2432389456,https://openalex.org/W2440857077,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2226,W2344656436_W2474848207_W2473706931,https://openalex.org/W2344656436,https://openalex.org/W2474848207,https://openalex.org/W2473706931,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2227,W2417630334_W2469790905_W2469609935,https://openalex.org/W2417630334,https://openalex.org/W2469790905,https://openalex.org/W2469609935,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2228,W2346716552_W2468684229_W2470752088,https://openalex.org/W2346716552,https://openalex.org/W2468684229,https://openalex.org/W2470752088,0269-2813,2016,2016,2016,1,1,1,1,0.5,1,1,1.0,,,
2229,W2338674068_W2517440736_W2512107933,https://openalex.org/W2338674068,https://openalex.org/W2517440736,https://openalex.org/W2512107933,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2230,W2460412619_W2509600429_W2516522759,https://openalex.org/W2460412619,https://openalex.org/W2509600429,https://openalex.org/W2516522759,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2231,W2473491485_W2520743507_W2518720383,https://openalex.org/W2473491485,https://openalex.org/W2520743507,https://openalex.org/W2518720383,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2232,W2482166600_W2519553337_W2520799499,https://openalex.org/W2482166600,https://openalex.org/W2519553337,https://openalex.org/W2520799499,0269-2813,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
2233,W2589358629_W2607207060_W2605879019,https://openalex.org/W2589358629,https://openalex.org/W2607207060,https://openalex.org/W2605879019,0269-2813,2017,2017,2017,1,1,1,1,0.7142857142857143,1,1,1.0,,,
2234,W2590159237_W2611864201_W2610548060,https://openalex.org/W2590159237,https://openalex.org/W2611864201,https://openalex.org/W2610548060,0269-2813,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
2235,W2591712456_W2613653315_W2616297190,https://openalex.org/W2591712456,https://openalex.org/W2613653315,https://openalex.org/W2616297190,0269-2813,2017,2017,2017,1,1,1,1,0.8333333333333334,1,1,1.0,,,
2236,W2591578423_W2613369204_W2615926552,https://openalex.org/W2591578423,https://openalex.org/W2613369204,https://openalex.org/W2615926552,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2237,W2481917664_W2558085490_W2559884150,https://openalex.org/W2481917664,https://openalex.org/W2558085490,https://openalex.org/W2559884150,0269-2813,2016,2016,2016,1,1,1,1,0.5,1,1,1.0,,,
2238,W2549503619_W2577704589_W2571634554,https://openalex.org/W2549503619,https://openalex.org/W2577704589,https://openalex.org/W2571634554,0269-2813,2016,2017,2017,1,1,1,1,0.8888888888888888,1,1,1.0,,,
2239,W2555432505_W2584039730_W2583521712,https://openalex.org/W2555432505,https://openalex.org/W2584039730,https://openalex.org/W2583521712,0269-2813,2016,2017,2017,1,1,1,1,0.6,1,1,1.0,,,
2240,W2557237070_W2588382156_W2588133462,https://openalex.org/W2557237070,https://openalex.org/W2588382156,https://openalex.org/W2588133462,0269-2813,2016,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2241,W2555998576_W2594177536_W2593741391,https://openalex.org/W2555998576,https://openalex.org/W2594177536,https://openalex.org/W2593741391,0269-2813,2016,2017,2017,1,1,1,1,0.6666666666666666,1,1,1.0,,,
2242,W2548288139_W2599188772_W2599037333,https://openalex.org/W2548288139,https://openalex.org/W2599188772,https://openalex.org/W2599037333,0269-2813,2016,2017,2017,1,1,1,1,0.75,1,1,1.0,,,
2243,W2578370055_W2604995339_W2604725648,https://openalex.org/W2578370055,https://openalex.org/W2604995339,https://openalex.org/W2604725648,0269-2813,2017,2017,2017,1,1,1,1,0.6363636363636364,1,1,1.0,,,
2244,W2589886432_W2604910653_W2604971076,https://openalex.org/W2589886432,https://openalex.org/W2604910653,https://openalex.org/W2604971076,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2245,W2586264251_W2604321694_W2605144575,https://openalex.org/W2586264251,https://openalex.org/W2604321694,https://openalex.org/W2605144575,0269-2813,2017,2017,2017,1,1,1,1,0.75,1,1,1.0,,,
2246,W2574920267_W2604344378_W2605373908,https://openalex.org/W2574920267,https://openalex.org/W2604344378,https://openalex.org/W2605373908,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2247,W2742669685_W2766194535_W2765609856,https://openalex.org/W2742669685,https://openalex.org/W2766194535,https://openalex.org/W2765609856,0269-2813,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
2248,W2749270116_W2766463690_W2765776108,https://openalex.org/W2749270116,https://openalex.org/W2766463690,https://openalex.org/W2765776108,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2249,W2623082693_W2765797951_W2766693169,https://openalex.org/W2623082693,https://openalex.org/W2765797951,https://openalex.org/W2766693169,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2250,W2752351672_W2766144977_W2766456479,https://openalex.org/W2752351672,https://openalex.org/W2766144977,https://openalex.org/W2766456479,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2251,W2749270116_W2758045201_W2766924180,https://openalex.org/W2749270116,https://openalex.org/W2758045201,https://openalex.org/W2766924180,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2252,W2586191660_W2622148146_W2623975054,https://openalex.org/W2586191660,https://openalex.org/W2622148146,https://openalex.org/W2623975054,0269-2813,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
2253,W2602961555_W2622654075_W2624476637,https://openalex.org/W2602961555,https://openalex.org/W2622654075,https://openalex.org/W2624476637,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2254,W2597411861_W2624803742_W2625422535,https://openalex.org/W2597411861,https://openalex.org/W2624803742,https://openalex.org/W2625422535,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2255,W2609972824_W2727578864_W2724455538,https://openalex.org/W2609972824,https://openalex.org/W2727578864,https://openalex.org/W2724455538,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2256,W2607955450_W2726447472_W2733569545,https://openalex.org/W2607955450,https://openalex.org/W2726447472,https://openalex.org/W2733569545,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2257,W2536220586_W2735308130_W2734817787,https://openalex.org/W2536220586,https://openalex.org/W2735308130,https://openalex.org/W2734817787,0269-2813,2016,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
2258,W2613197001_W2734864899_W2735201467,https://openalex.org/W2613197001,https://openalex.org/W2734864899,https://openalex.org/W2735201467,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2259,W2620927568_W2744151229_W2744214852,https://openalex.org/W2620927568,https://openalex.org/W2744151229,https://openalex.org/W2744214852,0269-2813,2017,2017,2017,1,1,1,1,0.8,1,1,1.0,,,
2260,W2613485273_W2744292474_W2744464928,https://openalex.org/W2613485273,https://openalex.org/W2744292474,https://openalex.org/W2744464928,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2261,W2615208270_W2743758577_W2744593679,https://openalex.org/W2615208270,https://openalex.org/W2743758577,https://openalex.org/W2744593679,0269-2813,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
2262,W2622524891_W2742823747_W2744792458,https://openalex.org/W2622524891,https://openalex.org/W2742823747,https://openalex.org/W2744792458,0269-2813,2017,2017,2017,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2263,W2608041479_W2743139691_W2745104288,https://openalex.org/W2608041479,https://openalex.org/W2743139691,https://openalex.org/W2745104288,0269-2813,2017,2017,2017,1,1,1,1,0.7142857142857143,1,1,1.0,,,
2264,W2733524369_W2747052748_W2746624715,https://openalex.org/W2733524369,https://openalex.org/W2747052748,https://openalex.org/W2746624715,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2265,W2625740605_W2749966952_W2747068248,https://openalex.org/W2625740605,https://openalex.org/W2749966952,https://openalex.org/W2747068248,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2266,W2597411861_W2749138180_W2747432253,https://openalex.org/W2597411861,https://openalex.org/W2749138180,https://openalex.org/W2747432253,0269-2813,2017,2017,2017,1,1,1,1,0.6666666666666666,1,1,1.0,,,
2267,W2613935821_W2748133864_W2749661202,https://openalex.org/W2613935821,https://openalex.org/W2748133864,https://openalex.org/W2749661202,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2268,W2727362280_W2751643728_W2753644980,https://openalex.org/W2727362280,https://openalex.org/W2751643728,https://openalex.org/W2753644980,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2269,W2736144485_W2755088102_W2754219589,https://openalex.org/W2736144485,https://openalex.org/W2755088102,https://openalex.org/W2754219589,0269-2813,2017,2017,2017,1,1,1,1,0.8181818181818182,1,1,1.0,,,
2270,W2752351672_W2761444872_W2762047254,https://openalex.org/W2752351672,https://openalex.org/W2761444872,https://openalex.org/W2762047254,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2271,W2589358629_W2763735374_W2762176047,https://openalex.org/W2589358629,https://openalex.org/W2763735374,https://openalex.org/W2762176047,0269-2813,2017,2017,2017,1,1,1,1,0.6666666666666666,1,1,1.0,,,
2272,W2725316683_W2761374317_W2762743018,https://openalex.org/W2725316683,https://openalex.org/W2761374317,https://openalex.org/W2762743018,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2273,W2748806663_W2762503994_W2764115636,https://openalex.org/W2748806663,https://openalex.org/W2762503994,https://openalex.org/W2764115636,0269-2813,2017,2017,2017,1,1,1,1,0.75,1,1,1.0,,,
2274,W2772501635_W2806230773_W2806308158,https://openalex.org/W2772501635,https://openalex.org/W2806230773,https://openalex.org/W2806308158,0269-2813,2017,2018,2018,1,1,1,1,0.6666666666666666,1,1,1.0,,,
2275,W2789641966_W2806491070_W2806698845,https://openalex.org/W2789641966,https://openalex.org/W2806491070,https://openalex.org/W2806698845,0269-2813,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2276,W2750780130_W2775673688_W2773263835,https://openalex.org/W2750780130,https://openalex.org/W2775673688,https://openalex.org/W2773263835,0269-2813,2017,2017,2017,1,1,1,1,0.8,1,1,1.0,,,
2277,W2613197001_W2778924065_W3149847663,https://openalex.org/W2613197001,https://openalex.org/W2778924065,https://openalex.org/W3149847663,0269-2813,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
2278,W2749644585_W2783230085_W2782608701,https://openalex.org/W2749644585,https://openalex.org/W2783230085,https://openalex.org/W2782608701,0269-2813,2017,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2279,W2766494531_W2783452967_W2782997554,https://openalex.org/W2766494531,https://openalex.org/W2783452967,https://openalex.org/W2782997554,0269-2813,2017,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2280,W2766494531_W2783757031_W2783331965,https://openalex.org/W2766494531,https://openalex.org/W2783757031,https://openalex.org/W2783331965,0269-2813,2017,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2281,W2772235025_W2790979478_W2789996994,https://openalex.org/W2772235025,https://openalex.org/W2790979478,https://openalex.org/W2789996994,0269-2813,2017,2018,2018,1,1,1,1,0.6666666666666666,1,0,1.0,,,
2282,W2774613714_W2793165911_W2790748050,https://openalex.org/W2774613714,https://openalex.org/W2793165911,https://openalex.org/W2790748050,0269-2813,2017,2018,2018,1,1,1,1,0.6,1,1,1.0,,,
2283,W2779648522_W2792788966_W2791020082,https://openalex.org/W2779648522,https://openalex.org/W2792788966,https://openalex.org/W2791020082,0269-2813,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2284,W2793923874_W2797202721_W2797981533,https://openalex.org/W2793923874,https://openalex.org/W2797202721,https://openalex.org/W2797981533,0269-2813,2018,2018,2018,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2285,W2808071965_W2898817104_W2898872826,https://openalex.org/W2808071965,https://openalex.org/W2898817104,https://openalex.org/W2898872826,0269-2813,2018,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2286,W2017183899_W2903148908_W2902875891,https://openalex.org/W2017183899,https://openalex.org/W2903148908,https://openalex.org/W2902875891,0269-2813,2012,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2287,W2766494531_W2807294139_W2805190869,https://openalex.org/W2766494531,https://openalex.org/W2807294139,https://openalex.org/W2805190869,0269-2813,2017,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2288,W2797261428_W2807268812_W2806256696,https://openalex.org/W2797261428,https://openalex.org/W2807268812,https://openalex.org/W2806256696,0269-2813,2018,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2289,W2794050916_W2811429622_W2810942822,https://openalex.org/W2794050916,https://openalex.org/W2811429622,https://openalex.org/W2810942822,0269-2813,2018,2018,2018,1,1,1,1,0.5555555555555556,1,1,1.0,,,
2290,W2586264251_W2861824477_W2878737155,https://openalex.org/W2586264251,https://openalex.org/W2861824477,https://openalex.org/W2878737155,0269-2813,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2291,W2792753344_W2883819842_W2884125262,https://openalex.org/W2792753344,https://openalex.org/W2883819842,https://openalex.org/W2884125262,0269-2813,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2292,W2805210543_W2887662833_W2885795096,https://openalex.org/W2805210543,https://openalex.org/W2887662833,https://openalex.org/W2885795096,0269-2813,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2293,W2873399813_W2888765403_W2888011080,https://openalex.org/W2873399813,https://openalex.org/W2888765403,https://openalex.org/W2888011080,0269-2813,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2294,W2808071965_W2888584766_W2888518912,https://openalex.org/W2808071965,https://openalex.org/W2888584766,https://openalex.org/W2888518912,0269-2813,2018,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2295,W2810805743_W2894772969_W2895610913,https://openalex.org/W2810805743,https://openalex.org/W2894772969,https://openalex.org/W2895610913,0269-2813,2018,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2296,W2886005673_W2895789175_W2896341333,https://openalex.org/W2886005673,https://openalex.org/W2895789175,https://openalex.org/W2896341333,0269-2813,2018,2018,2018,1,1,1,1,0.5,1,1,1.0,,,
2297,W2792171017_W2896127863_W2896424302,https://openalex.org/W2792171017,https://openalex.org/W2896127863,https://openalex.org/W2896424302,0269-2813,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2298,W2788943195_W2896579875_W2897608309,https://openalex.org/W2788943195,https://openalex.org/W2896579875,https://openalex.org/W2897608309,0269-2813,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
2299,W2921624305_W2940956926_W2942449424,https://openalex.org/W2921624305,https://openalex.org/W2940956926,https://openalex.org/W2942449424,0269-2813,2019,2019,2019,1,1,1,1,0.8,1,1,1.0,,,
2300,W2920291661_W2941163144_W2941566092,https://openalex.org/W2920291661,https://openalex.org/W2941163144,https://openalex.org/W2941566092,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2301,W2912452700_W2944603276_W2944743814,https://openalex.org/W2912452700,https://openalex.org/W2944603276,https://openalex.org/W2944743814,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2302,W2793611936_W2947852820_W2947432449,https://openalex.org/W2793611936,https://openalex.org/W2947852820,https://openalex.org/W2947432449,0269-2813,2018,2019,2019,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2303,W2895996208_W2913100560_W2913177494,https://openalex.org/W2895996208,https://openalex.org/W2913100560,https://openalex.org/W2913177494,0269-2813,2018,2019,2019,1,1,1,1,0.5,1,1,1.0,,,
2304,W2914547283_W2928651210_W3150160902,https://openalex.org/W2914547283,https://openalex.org/W2928651210,https://openalex.org/W3150160902,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2305,W2896437365_W2936055172_W2938047985,https://openalex.org/W2896437365,https://openalex.org/W2936055172,https://openalex.org/W2938047985,0269-2813,2018,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2306,W2937247194_W2939365480_W2939891413,https://openalex.org/W2937247194,https://openalex.org/W2939365480,https://openalex.org/W2939891413,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,0,1.0,,,
2307,W2788943195_W2952158386_W2949416165,https://openalex.org/W2788943195,https://openalex.org/W2952158386,https://openalex.org/W2949416165,0269-2813,2018,2019,2019,1,1,1,1,0.875,1,1,1.0,,,
2308,W2944596484_W2952573344_W2949654863,https://openalex.org/W2944596484,https://openalex.org/W2952573344,https://openalex.org/W2949654863,0269-2813,2019,2019,2019,1,1,1,1,0.8571428571428571,1,0,1.0,,,
2309,W2901708706_W2951638436_W2950339233,https://openalex.org/W2901708706,https://openalex.org/W2951638436,https://openalex.org/W2950339233,0269-2813,2018,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2310,W2937473938_W2952797707_W2952926681,https://openalex.org/W2937473938,https://openalex.org/W2952797707,https://openalex.org/W2952926681,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2311,W2945829369_W2965629326_W2964388285,https://openalex.org/W2945829369,https://openalex.org/W2965629326,https://openalex.org/W2964388285,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2312,W2964257877_W2973283802_W2973504722,https://openalex.org/W2964257877,https://openalex.org/W2973283802,https://openalex.org/W2973504722,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2313,W2954986885_W2974037632_W2974034673,https://openalex.org/W2954986885,https://openalex.org/W2974037632,https://openalex.org/W2974034673,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2314,W2946969390_W2979774921_W2980205629,https://openalex.org/W2946969390,https://openalex.org/W2979774921,https://openalex.org/W2980205629,0269-2813,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
2315,W3013328465_W3015232424_W3016112365,https://openalex.org/W3013328465,https://openalex.org/W3015232424,https://openalex.org/W3016112365,0269-2813,2020,2020,2020,1,1,1,1,0.5,1,1,1.0,,,
2316,W2982410008_W3018673137_W3019934700,https://openalex.org/W2982410008,https://openalex.org/W3018673137,https://openalex.org/W3019934700,0269-2813,2019,2020,2020,1,1,1,1,0.8888888888888888,1,1,1.0,,,
2317,W2800354113_W3027923476_W3028440170,https://openalex.org/W2800354113,https://openalex.org/W3027923476,https://openalex.org/W3028440170,0269-2813,2018,2020,2020,1,1,1,1,0.5,1,1,1.0,,,
2318,W2979395900_W3027157233_W3026147890,https://openalex.org/W2979395900,https://openalex.org/W3027157233,https://openalex.org/W3026147890,0269-2813,2019,2020,2020,1,1,1,1,0.7142857142857143,1,1,1.0,,,
2319,W2944596484_W3027572508_W3027344228,https://openalex.org/W2944596484,https://openalex.org/W3027572508,https://openalex.org/W3027344228,0269-2813,2019,2020,2020,1,1,1,1,0.8571428571428571,1,1,1.0,,,
2320,W3009311769_W3027817226_W3027450427,https://openalex.org/W3009311769,https://openalex.org/W3027817226,https://openalex.org/W3027450427,0269-2813,2020,2020,2020,1,1,1,1,0.7142857142857143,1,1,1.0,,,
2321,W2982409944_W2996399916_W2996275458,https://openalex.org/W2982409944,https://openalex.org/W2996399916,https://openalex.org/W2996275458,0269-2813,2019,2019,2019,1,1,1,1,0.75,1,1,1.0,,,
2322,W3002299634_W3011843225_W3012274622,https://openalex.org/W3002299634,https://openalex.org/W3011843225,https://openalex.org/W3012274622,0269-2813,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2323,W3016891489_W3025177628_W3025856960,https://openalex.org/W3016891489,https://openalex.org/W3025177628,https://openalex.org/W3025856960,0269-2813,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2324,W3020442453_W3037255415_W3038081373,https://openalex.org/W3020442453,https://openalex.org/W3037255415,https://openalex.org/W3038081373,0269-2813,2020,2020,2020,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2325,W3022587459_W3022097364_W3037789204,https://openalex.org/W3022587459,https://openalex.org/W3022097364,https://openalex.org/W3037789204,0269-2813,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2326,W3020047154_W3043207201_W3042685515,https://openalex.org/W3020047154,https://openalex.org/W3043207201,https://openalex.org/W3042685515,0269-2813,2020,2020,2020,1,1,1,1,0.6923076923076923,1,1,1.0,,,
2327,W3040969871_W3084418986_W3084141918,https://openalex.org/W3040969871,https://openalex.org/W3084418986,https://openalex.org/W3084141918,0269-2813,2020,2020,2020,1,1,1,1,0.6666666666666666,1,1,1.0,,,
2328,W3016891489_W3086912037_W3084553506,https://openalex.org/W3016891489,https://openalex.org/W3086912037,https://openalex.org/W3084553506,0269-2813,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2329,W3013328465_W3086007353_W3084746982,https://openalex.org/W3013328465,https://openalex.org/W3086007353,https://openalex.org/W3084746982,0269-2813,2020,2020,2020,1,1,1,1,0.5,1,1,1.0,,,
2330,W3039510633_W3083831689_W3086357775,https://openalex.org/W3039510633,https://openalex.org/W3083831689,https://openalex.org/W3086357775,0269-2813,2020,2020,2020,1,1,1,1,0.75,1,1,1.0,,,
2331,W3024187395_W3085448475_W3086469426,https://openalex.org/W3024187395,https://openalex.org/W3085448475,https://openalex.org/W3086469426,0269-2813,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2332,W3037559311_W3089261987_W3088756516,https://openalex.org/W3037559311,https://openalex.org/W3089261987,https://openalex.org/W3088756516,0269-2813,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
2333,W3042861029_W3087903385_W3088268638,https://openalex.org/W3042861029,https://openalex.org/W3087903385,https://openalex.org/W3088268638,0269-2813,2020,2020,2020,1,1,1,1,0.6666666666666666,1,1,1.0,,,
2334,W3045799557_W3088361113_W3088723699,https://openalex.org/W3045799557,https://openalex.org/W3088361113,https://openalex.org/W3088723699,0269-2813,2020,2020,2020,1,1,1,1,0.6666666666666666,1,0,1.0,,,
2335,W3104810973_W3118966770_W3119192673,https://openalex.org/W3104810973,https://openalex.org/W3118966770,https://openalex.org/W3119192673,0269-2813,2020,2021,2021,1,1,1,1,0.5714285714285714,1,1,1.0,,,
2336,W3112760611_W3133011894_W3132461423,https://openalex.org/W3112760611,https://openalex.org/W3133011894,https://openalex.org/W3132461423,0269-2813,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2337,W3105250708_W3134875800_W3135661219,https://openalex.org/W3105250708,https://openalex.org/W3134875800,https://openalex.org/W3135661219,0269-2813,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
2338,W3123976660_W3134448591_W3135780979,https://openalex.org/W3123976660,https://openalex.org/W3134448591,https://openalex.org/W3135780979,0269-2813,2021,2021,2021,1,1,1,1,0.6,1,1,1.0,,,
2339,W3117865808_W3140045950_W3147268723,https://openalex.org/W3117865808,https://openalex.org/W3140045950,https://openalex.org/W3147268723,0269-2813,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
