triad_id,directory,has_final_results,missing_files,existing_files
triad_2145,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2146,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2147,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2148,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2149,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2150,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2151,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2152,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2153,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2154,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2155,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2156,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2157,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2158,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2159,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2160,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2161,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2162,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2163,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2164,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2165,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2166,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2167,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2168,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2169,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2170,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2171,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2172,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2173,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2174,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2175,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2176,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2177,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2178,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2179,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2180,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2181,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2182,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2183,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2184,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2185,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2186,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2187,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2188,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2189,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2190,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2191,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2192,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2193,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2194,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2195,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2196,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2197,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2198,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2199,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2200,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2201,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2202,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2203,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2204,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2205,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2206,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2207,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2208,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2209,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2210,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2211,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2212,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2213,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2214,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2215,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2216,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2217,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2218,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2219,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2220,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2221,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2222,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2223,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2224,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2225,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2226,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2227,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2228,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2229,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2230,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2231,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2232,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2233,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2234,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2235,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2236,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2237,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2238,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2239,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2240,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2241,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2242,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2243,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2244,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2245,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2246,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2247,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2248,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2249,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2250,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2251,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2252,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2253,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2254,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2255,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2256,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2257,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2258,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2259,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2260,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2261,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2262,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2263,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2264,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2265,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2266,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2267,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2268,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2269,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2270,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2271,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2272,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2273,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2274,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2275,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2276,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2277,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2278,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2279,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2280,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2281,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2282,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2283,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2284,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2285,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2286,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2287,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2288,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2289,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2290,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2291,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2292,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2293,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2294,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2295,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2296,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2297,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2298,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2299,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2300,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2301,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2302,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2303,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2304,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2305,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2306,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2307,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2308,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2309,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2310,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2311,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2312,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2313,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2314,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2315,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2316,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2317,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2318,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2319,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2320,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2321,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2322,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2323,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2324,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2325,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2326,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2327,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2328,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2329,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2330,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2331,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2332,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2333,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2334,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2335,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2336,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2337,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2338,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2339,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2340,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2341,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2342,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2343,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2344,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2345,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2346,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2347,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2348,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2349,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2350,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2351,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2352,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2353,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2354,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2355,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2356,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2357,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2358,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2359,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2360,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2361,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2362,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2363,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2364,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2365,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2366,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2367,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2368,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2369,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2370,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2371,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2372,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2373,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2374,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2375,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2376,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2377,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2378,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2379,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2380,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2381,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2382,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2383,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2384,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2385,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2386,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2387,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2388,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2389,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2390,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2391,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2392,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2393,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2394,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2395,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2396,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2397,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2398,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2399,data/final_generation_3,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_2400,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2401,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2402,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2403,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2404,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2405,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2406,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2407,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2408,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2409,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2410,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2411,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2412,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2413,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2414,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2415,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2416,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2417,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2418,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2419,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2420,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2421,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2422,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2423,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2424,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2425,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2426,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2427,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2428,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2429,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2430,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2431,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2432,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2433,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2434,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_2435,data/final_generation_3,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
